source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
alphawallet-ios,key:memory-hygiene,other,unknown,Unrated,B_corroborated,"Restore swipe to delete tokens in Wallet tab, fixing crash when deleti",https://github.com/AlphaWallet/alpha-wallet-ios/pull/1363
alphawallet-ios,key:memory-hygiene,other,unknown,Unrated,B_corroborated,Disable swipe to delete tokens in Wallet tab to avoid crash (temporari,https://github.com/AlphaWallet/alpha-wallet-ios/pull/1361
alphawallet-ios,sign:verification,signature_verification_flaw,unknown,Unrated,B_corroborated,Fix crash if any other test (any test) waits too long to complete,https://github.com/AlphaWallet/alpha-wallet-ios/pull/1348
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix: Crash if switch to Collectibles while scrolling under with any ot,https://github.com/AlphaWallet/alpha-wallet-ios/pull/1139
alphawallet-ios,network-io,other,unknown,Unrated,B_corroborated,Fix crash on testnet when etherscan not support fetch transactions,https://github.com/AlphaWallet/alpha-wallet-ios/pull/866
alphawallet-ios,ui:display-integrity,user_deception,unknown,Unrated,B_corroborated,Speed up CryptoKitty cards and fix crash due to certain CryptoKitty im,https://github.com/AlphaWallet/alpha-wallet-ios/pull/772
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix: crash when ticket price is set to 1000 or more,https://github.com/AlphaWallet/alpha-wallet-ios/pull/628
alphawallet-ios,transport:deeplink,other,malicious_deeplink_or_qr,Unrated,B_corroborated,Fix: crash when tapped on broken magic links,https://github.com/AlphaWallet/alpha-wallet-ios/pull/464
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix: crash when going through transfer ticket flow,https://github.com/AlphaWallet/alpha-wallet-ios/pull/246
alphawallet-ios,transport:deeplink,excessive_spend_authority,malicious_deeplink_or_qr,Unrated,B_corroborated,Fix: crash when tap on a awallet: custom url scheme,https://github.com/AlphaWallet/alpha-wallet-ios/pull/385
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix crash when user visits wallet screen after switching language,https://github.com/AlphaWallet/alpha-wallet-ios/pull/316
alphawallet-ios,network-io,signature_verification_flaw,unknown,Unrated,B_corroborated,Fix: crash on iPhone X while fetching transactions in background.,https://github.com/AlphaWallet/alpha-wallet-ios/pull/288
alphawallet-ios,ui:display-integrity,user_deception,unknown,Unrated,B_corroborated,Fix: app crash when displaying CryptoKitty with a cooldown that is lon,https://github.com/AlphaWallet/alpha-wallet-ios/pull/652
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix: crash after generating and sharing a sell link on iPad,https://github.com/AlphaWallet/alpha-wallet-ios/pull/210
alphawallet-ios,other,other,unknown,Unrated,B_corroborated,Fix: crash when tap on Others while transferring ticket on iPad,https://github.com/AlphaWallet/alpha-wallet-ios/pull/187
alphawallet-ios,transport:deeplink,other,malicious_deeplink_or_qr,Unrated,B_corroborated,Fix: crash when importing tickets if there's poor or no connectivity,https://github.com/AlphaWallet/alpha-wallet-ios/pull/567
alphawallet-ios,key:storage,other,unknown,Unrated,B_corroborated,Remove unnecessary try! where it's possible to continue to reduce cras,https://github.com/AlphaWallet/alpha-wallet-ios/pull/571
alphawallet-ios,network-io,improper_state_update,unknown,Unrated,B_corroborated,Fix: 1) fetch token balance 2) user delete token 3) update balance in ,https://github.com/AlphaWallet/alpha-wallet-ios/pull/426
alphawallet-ios,serialization,other,unknown,Unrated,B_corroborated,Attempt to fix crash with iPhone X when device left to lock up when ap,https://github.com/AlphaWallet/alpha-wallet-ios/pull/209
alphawallet-ios,other,resource_exhaustion,unknown,Info,B_corroborated,fix EnabledServersViewModel memory leak,https://github.com/AlphaWallet/alpha-wallet-ios/commit/7419c8c91d364b933fa292f2a5d2959f3edf3107
alphawallet-ios,other,resource_exhaustion,unknown,Info,B_corroborated,Fix memory leak with TransactionConfirmationViewModel #5717,https://github.com/AlphaWallet/alpha-wallet-ios/commit/784cc04f0039d06b1f27c2eac82f418af5ecff3f
alphawallet-ios,network-io,resource_exhaustion,unknown,Info,B_corroborated,Fix memory leak for Erc1155BalanceFetcher #4599,https://github.com/AlphaWallet/alpha-wallet-ios/commit/5e0cd6b2bd2648b64b149479538757f9ded5fcf9
alphawallet-ios,other,resource_exhaustion,unknown,Info,B_corroborated,Tweak pod url to fix memory leak for [EthereumABI.pod] #4635,https://github.com/AlphaWallet/alpha-wallet-ios/commit/429a1b5a8b26a11eb75fe068221bd79085c59d22
alphawallet-ios,other,resource_exhaustion,unknown,Info,B_corroborated,Fix memory leak in WebImageView #3823,https://github.com/AlphaWallet/alpha-wallet-ios/commit/4f00e1cf470fd1e425dc4f6c2d7f8a82edab1504
alphawallet-ios,transport:walletconnect,resource_exhaustion,malicious_pairing_session,Info,B_corroborated,WalletConnect memory leaks #2602,https://github.com/AlphaWallet/alpha-wallet-ios/commit/dd47bf0fbc1850de3f36e7de7b4871a698ea2f23
alphawallet-ios,other,other,unknown,Info,B_corroborated,Fix memory Ratelimitter leak #2471,https://github.com/AlphaWallet/alpha-wallet-ios/commit/4c771823e5f08ca58100095ebc3f374fffb4efc4
alphawallet-ios,transport:walletconnect,untrusted_code_execution,malicious_pairing_session,Info,B_corroborated,Resolve memory leak issue #2460,https://github.com/AlphaWallet/alpha-wallet-ios/commit/4abac4b93f833ef17e19852b3a49b8502a036386
alphawallet-ios,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix memory leak in MigrationInitializer #2372,https://github.com/AlphaWallet/alpha-wallet-ios/commit/4e31ecd93dfe6cb0abf7d1762c243316c3499968
alphawallet-ios,key:storage,resource_exhaustion,hostile_network_or_rpc,Info,B_corroborated,"Fix: memory leak, and potential leaks, because closures were retaining",https://github.com/AlphaWallet/alpha-wallet-ios/commit/1177b5f17fc29b51d7d41dc681a09af2ec4f514b
alphawallet-ios,transport:deeplink,resource_exhaustion,malicious_deeplink_or_qr,Info,B_corroborated,Fix: memory leak when importing magic link,https://github.com/AlphaWallet/alpha-wallet-ios/commit/75ae01cf3ee390b1dc9aa538d9df42cd230d730a
alphawallet-ios,approval:delegation,excessive_spend_authority,unknown,Info,B_corroborated,Fix memory leak from not setting delegate to a weak reference,https://github.com/AlphaWallet/alpha-wallet-ios/commit/1d46b35c8f5bc7b7a07c69f1271f42b8c4dce9a6
alphawallet-ios,key:storage,other,unknown,Unrated,C_candidate,xcode 11 keystore issue,https://github.com/AlphaWallet/alpha-wallet-ios/issues/1745
alphawallet-ios,sign:curve-primitives,crypto_misuse,unknown,Unrated,C_candidate,Blacklist and gray list,https://github.com/AlphaWallet/alpha-wallet-ios/issues/648
ambire-common,network-io,other,unknown,Unrated,C_candidate,Security / dApp verification for SignMessage and SignAccountOp screens,https://github.com/AmbireTech/ambire-common/pull/2345
ambire-common,sign:typed-data,excessive_spend_authority,malformed_input,Unrated,B_corroborated,Feature/ ERC20 Permit message validation (https://www.coinspect.com/wa,https://github.com/AmbireTech/ambire-common/pull/334
ambire-common,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,Fix/ dapp requests crash the sign acc op screen,https://github.com/AmbireTech/ambire-common/pull/2407
ambire-common,network-io,other,unknown,Unrated,B_corroborated,Fix crash when reading stkWALLET/WALLET token price in projected rewar,https://github.com/AmbireTech/ambire-common/pull/1922
ambire-common,key:storage,user_deception,hostile_network_or_rpc,Unrated,C_candidate,Feature/ Controller crash reporting,https://github.com/AmbireTech/ambire-common/pull/1691
ambire-common,key:storage,other,unknown,Unrated,B_corroborated,"Config / Silence ""incorrect password"" error in crash reports",https://github.com/AmbireTech/ambire-common/pull/1703
ambire-common,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Unrated,B_corroborated,Fix: disabled network crash in activity banner,https://github.com/AmbireTech/ambire-common/pull/1647
ambire-common,transport:rpc-surface,serialization_bug,hostile_network_or_rpc,Info,C_candidate,update: error messages to make it easier to debug crash reports,https://github.com/AmbireTech/ambire-common/commit/dc07e295310437a661eee5d90aefb5de71d5faf4
ambire-common,network-io,other,unknown,Unrated,B_corroborated,Bug / Extension crash caused by missing `accountOp` in case of Sign Ac,https://github.com/AmbireTech/ambire-common/pull/1604
ambire-common,network-io,race_condition,malicious_pairing_session,Unrated,B_corroborated,Fix / RecurrungTimeout race condition,https://github.com/AmbireTech/ambire-common/pull/2299
ambire-common,network-io,race_condition,unknown,Unrated,B_corroborated,Fix/ Estimation controller race condition,https://github.com/AmbireTech/ambire-common/pull/1983
ambire-common,key:storage,race_condition,unknown,Unrated,B_corroborated,Bug / Race condition in `#onAccountPickerSuccess` causing Smart Accoun,https://github.com/AmbireTech/ambire-common/pull/1929
ambire-common,network-io,missing_input_validation,unknown,Unrated,B_corroborated,Bug / Swap & Bridge race condition when changing a route and exiting t,https://github.com/AmbireTech/ambire-common/pull/1670
ambire-common,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Unrated,B_corroborated,Fix/ `toTokenList` doesn't match `toChainId` (race condition in swapAn,https://github.com/AmbireTech/ambire-common/pull/1576
ambire-common,network-io,race_condition,unknown,Unrated,B_corroborated,Fix / Action Windows Race Condition,https://github.com/AmbireTech/ambire-common/pull/1256
ambire-common,network-io,race_condition,hostile_network_or_rpc,Unrated,B_corroborated,Fix / Portfolio Race Condition,https://github.com/AmbireTech/ambire-common/pull/811
ambire-common,network-io,race_condition,unknown,Unrated,B_corroborated,Fix / Portfolio Race Condition (Part 2),https://github.com/AmbireTech/ambire-common/pull/812
ambire-common,other,race_condition,unknown,Unrated,B_corroborated,Fix / Account adder: Settings race condition,https://github.com/AmbireTech/ambire-common/pull/735
aptos,sign:encoding-malleability,integer_overflow_underflow,unknown,Unrated,B_corroborated,[vm] Iterative Drop for nested Move values (security fix),https://github.com/aptos-labs/aptos-core/pull/19596
aptos,key:entropy-rng,missing_replay_protection,malicious_pairing_session,Unrated,B_corroborated,[dkg] Fix security and DoS issues in ChunkyDKG manager,https://github.com/aptos-labs/aptos-core/pull/19544
aptos,platform:sandbox,other,unknown,Info,B_corroborated,[cherry-pick[[vm] Iterative Drop for nested Move values (security fix),https://github.com/aptos-labs/aptos-core/releases/tag/aptos-node-v1.44.7-rc
aptos,key:backup-restore,improper_state_update,unknown,Info,B_corroborated,[cp][aptos-release-v1.45] [vm] Iterative Drop for nested Move values (,https://github.com/aptos-labs/aptos-core/releases/tag/aptos-node-v1.45.1-rc
aptos,platform:path-traversal,missing_replay_protection,unknown,Info,A_dependency,fix(testsuite): update Python dependencies to resolve security vulnera,https://github.com/aptos-labs/aptos-core/commit/3b523adba8ffffe33781bdac30647958342003b1
aptos,ui:display-integrity,signature_verification_flaw,malicious_deeplink_or_qr,Unrated,B_corroborated,[vm] Security nits for Move VM,https://github.com/aptos-labs/aptos-core/pull/19052
aptos,platform:deserialization,missing_input_validation,malformed_input,Unrated,B_corroborated,[DAA] Sui DAA security audit fixes,https://github.com/aptos-labs/aptos-core/pull/18398
aptos,sign:encoding-malleability,broken_access_control,unknown,Info,B_corroborated,Bulk order rejection event and address various security feedback (#184,https://github.com/aptos-labs/aptos-core/commit/45e93a361e0df0a3830e75ffdaed4a5e362ac8c4
aptos,test,other,unknown,High,A_authoritative,[Orderbook] Address all non critical feedback from security review (#1,https://github.com/aptos-labs/aptos-core/commit/91a087c959751be3fb636ae7e1aad2b1745f2d10
aptos,network-io,unsafe_initialization_or_upgrade,unknown,Unrated,A_dependency,[CP] Upgrade rails due to CVE-2022-32224,https://github.com/aptos-labs/aptos-core/pull/1933
aptos,key:entropy-rng,signature_verification_flaw,malformed_input,Unrated,B_corroborated,[consensus] Harden SecretShare ingress validation against DoS,https://github.com/aptos-labs/aptos-core/pull/19475
aptos,network-io,improper_state_update,hostile_network_or_rpc,Info,C_candidate,[consensus] Dump StateComputeResult on commit_info mismatch panic by @,https://github.com/aptos-labs/aptos-core/releases/tag/aptos-node-v1.46.1-rc
aptos,network-io,missing_input_validation,unknown,Unrated,B_corroborated,Fix BlockExecutor panic during state sync abort,https://github.com/aptos-labs/aptos-core/pull/19268
aptos,other,signature_verification_flaw,unknown,Info,B_corroborated,"Harden secret sharing: fix panics, resolve TODOs, clean dead code (#18",https://github.com/aptos-labs/aptos-core/commit/1cf4d5a0bfa3702d2ded1811cee2570188d6b6f0
aptos,network-io,unhandled_error_or_nil,unknown,Unrated,B_corroborated,[Storage] Fix for panics in state update code,https://github.com/aptos-labs/aptos-core/pull/18575
aptos,crypto-primitives,missing_input_validation,unknown,Unrated,B_corroborated,[indexer-grpc] Do not panic when starting version is not set,https://github.com/aptos-labs/aptos-core/pull/17570
aptos,network-io,missing_input_validation,unknown,Unrated,B_corroborated,[compiler][trivial] fix panic for duplicated type parameters,https://github.com/aptos-labs/aptos-core/pull/17392
aptos,network-io,missing_input_validation,malformed_input,Unrated,B_corroborated,[Indexer] Do not panic when failed to parse table info.,https://github.com/aptos-labs/aptos-core/pull/17143
aptos,other,missing_input_validation,unknown,Unrated,C_candidate,update ensure_max_open_files panic message,https://github.com/aptos-labs/aptos-core/pull/15946
aptos,other,missing_input_validation,unknown,Unrated,B_corroborated,ensure_max_open_files not panic for mainnet,https://github.com/aptos-labs/aptos-core/pull/15972
aptos,network-io,improper_state_update,unknown,Unrated,C_candidate,[cp][aptos-release-v1.27] update ensure_max_open_files panic message,https://github.com/aptos-labs/aptos-core/pull/15950
aptos,network-io,improper_state_update,unknown,Unrated,B_corroborated,[cp][aptos-release-v1.27] ensure_max_open_files not panic for mainnet,https://github.com/aptos-labs/aptos-core/pull/15979
aptos,storage,missing_input_validation,unknown,Unrated,B_corroborated,panic on state cache miss,https://github.com/aptos-labs/aptos-core/pull/15283
aptos,other,supply_chain_compromise,unknown,Unrated,B_corroborated,[built-package] fix panic caused by script in dependency,https://github.com/aptos-labs/aptos-core/pull/14886
aptos,other,other,unknown,Unrated,C_candidate,trivial: K8sSwarm::drop not panic,https://github.com/aptos-labs/aptos-core/pull/14434
aptos,sign:encoding-malleability,user_deception,unknown,Unrated,B_corroborated,"[move-compiler] Fix panic in coverage for inlined code, add controls t",https://github.com/aptos-labs/aptos-core/pull/14449
aptos,other,signature_verification_flaw,unknown,Unrated,B_corroborated,fix share verify panic,https://github.com/aptos-labs/aptos-core/pull/12959
aptos,network-io,other,unknown,Unrated,C_candidate,"[indexer] If the channel is closed, don't panic.",https://github.com/aptos-labs/aptos-core/pull/11827
